id,date,price,bedrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2750463,9/4/2014,275000.0,3BHK,181.155 sqm,707.898 sqm,1.0,0,good,average,1010,940,1956,1869,98166,47.4594,-122.346,171.86499999999998 sqm,707.898 sqm
4000451,5/14/2014,400000.0,2BHK,980 sqft,2130 sqft,1.0,0,good,average,860,120,1918,1869,98117,47.6769,-122.366,980 sqft,2800 sqft
9150989,7/18/2014,915000.0,3BHK,3390 sqft,7000 sqft,1.0,0,good,average,1740,1650,1979,1869,98116,47.5701,-122.408,1770 sqft,6500 sqft
6198884,6/19/2014,619850.0,4BHK,2270 sqft,9247 sqft,1.0,0,very good,average,1500,770,1972,1869,98006,47.5602,-122.176,2270 sqft,9163 sqft
2259198,2/2/2015,225900.0,3BHK,1510 sqft,8800 sqft,1.0,0,good,average,1010,500,1963,1869,98003,47.32899999999999,-122.33,1290 sqft,8470 sqft
5250157,9/18/2014,525000.0,2BHK,960 sqft,7200 sqft,1.0,0,average,average,960,0,1910,1987,98199,47.649,-122.403,1550 sqft,6000 sqft
2150512,12/26/2014,215000.0,4BHK,176.51 sqm,891.8399999999999 sqm,1.0,0,good,average,1900,0,1967,1869,98031,47.4208,-122.2,189.516 sqm,891.8399999999999 sqm
8020487,5/14/2014,802000.0,3BHK,2580 sqft,13096 sqft,2.0,0,average,good,2580,0,1986,1869,98052,47.6616,-122.144,2580 sqft,7988 sqft
3300251,6/30/2014,330000.0,4BHK,2340 sqft,11784 sqft,2.0,0,average,good,2340,0,1997,1869,98042,47.38399999999999,-122.149,2250 sqft,10760 sqft
5498541,1/8/2014,549800.0,3BHK,1580 sqft,11680 sqft,1.0,0,good,average,1580,0,1958,1869,98005,47.5872,-122.17,2270 sqft,10948 sqft
1955963,10/24/2014,195500.0,4BHK,1230 sqft,8636 sqft,1.5,0,good,average,1230,0,1954,1869,98002,47.3231,-122.219,1168 sqft,8316 sqft
3380621,18/8/2014,338000.0,3BHK,1590 sqft,7819 sqft,2.0,0,average,average,1590,0,1992,1869,98055,47.4367,-122.199,1790 sqft,7733 sqft
32000596,8/12/2014,3200000.0,4BHK,7000 sqft,28206 sqft,1.0,1,good,best,3500,3500,1991,1869,98075,47.5928,-122.086,4913 sqft,14663 sqft
4800431,8/20/2014,480000.0,4BHK,1770 sqft,7000 sqft,1.0,0,very good,average,1770,0,1972,1869,98034,47.7193,-122.218,1780 sqft,6500 sqft
3830247,4/6/2015,383000.0,4BHK,1850 sqft,8310 sqft,1.0,0,average,average,1200,650,1962,1869,98155,47.7717,-122.29,1840 sqft,10080 sqft
2570225,3/31/2015,257000.0,3BHK,1430 sqft,7210 sqft,1.0,0,average,average,1430,0,1975,1869,98031,47.4189,-122.168,1220 sqft,7777 sqft
3350019,23/2/2015,335000.0,4BHK,2190 sqft,9209 sqft,2.0,0,good,average,2190,0,1996,1869,98092,47.3341,-122.188,2430 sqft,6687 sqft
4220137,5/8/2015,422000.0,4BHK,2310 sqft,6650 sqft,2.0,0,average,average,2310,0,2012,1869,98166,47.4513,-122.267,1800 sqft,9819 sqft
6800189,24/4/2015,680000.0,4BHK,3620 sqft,35429 sqft,2.0,0,average,good,3620,0,2006,1869,98058,47.4238,-122.098,3310 sqft,54193 sqft
3200597,28/10/2014,320000.0,2BHK,1210 sqft,7040 sqft,1.0,0,average,average,1210,0,1952,1869,98155,47.745,-122.297,1210 sqft,7205 sqft
6650368,9/3/2014,665000.0,3BHK,2330 sqft,15536 sqft,1.0,0,average,good,2330,0,1996,1869,98074,47.655,-122.087,3320 sqft,17461 sqft
7510233,3/26/2015,751000.0,3BHK,2840 sqft,6854 sqft,2.0,0,average,good,2840,0,2002,1869,98075,47.6006,-121.978,2840 sqft,7398 sqft
3200479,11/13/2014,320000.0,6BHK,2410 sqft,10763 sqft,1.0,0,very good,average,1310,1100,1957,1869,98188,47.4429,-122.282,1310 sqft,10746 sqft
2900786,1/21/2015,290000.0,4BHK,1820 sqft,22043 sqft,2.5,0,good,average,1820,0,1918,1869,98155,47.7606,-122.28,1880 sqft,19961 sqft
6010784,5/6/2015,601002.0,4BHK,2050 sqft,8094 sqft,1.0,0,average,average,1050,1000,1976,1869,98052,47.6614,-122.138,1990 sqft,9020 sqft
3529126,2/5/2015,352900.0,2BHK,1240 sqft,1892 sqft,2.0,0,average,average,1240,0,2002,1869,98144,47.5915,-122.295,1220 sqft,1740 sqft
5099918,8/19/2014,509950.0,3BHK,2210 sqft,70567 sqft,2.0,0,average,good,2210,0,1995,1869,98014,47.6087,-121.895,2000 sqft,73616 sqft
3600698,2/5/2015,360000.0,2BHK,124.48599999999999 sqm,97.545 sqm,3.0,0,average,average,1340,0,2009,1869,98133,47.7053,-122.343,124.48599999999999 sqm,101.261 sqm
10800691,11/10/2014,1080000.0,4BHK,2580 sqft,8100 sqft,2.0,0,good,average,1780,800,1964,1869,98040,47.5387,-122.215,2840 sqft,10006 sqft
3499549,7/31/2014,349950.0,3BHK,2390 sqft,6441 sqft,2.0,0,average,average,2390,0,2002,1869,98038,47.3659,-122.029,2180 sqft,7346 sqft
3950149,11/26/2014,395000.0,4BHK,2250 sqft,6840 sqft,2.0,0,average,good,2250,0,1987,1869,98058,47.4398,-122.151,2480 sqft,7386 sqft
2735898,7/1/2015,273500.0,3BHK,2000 sqft,15265 sqft,1.0,0,average,average,1540,460,1967,1869,98032,47.387,-122.281,1920 sqft,15265 sqft
7000419,4/14/2015,700000.0,4BHK,1870 sqft,6000 sqft,1.0,0,very good,average,1670,200,1949,1869,98199,47.6435,-122.399,1710 sqft,6000 sqft
6990109,4/17/2015,699000.0,3BHK,2370 sqft,10968 sqft,2.0,0,good,good,2370,0,1985,1869,98033,47.6679,-122.172,2380 sqft,8144 sqft
5370300,4/16/2015,537000.0,4BHK,245.256 sqm,817.52 sqm,1.0,0,average,average,1620,1020,1980,1869,98072,47.7552,-122.148,232.25 sqm,1086.93 sqm
4050207,4/29/2015,405000.0,3BHK,115.196 sqm,926.6775 sqm,1.0,0,average,average,1240,0,1977,1869,98024,47.5667,-121.905,129.131 sqm,997.2814999999999 sqm
2695317,8/4/2014,269500.0,2BHK,800 sqft,1200 sqft,2.0,0,average,average,800,0,1999,1869,98103,47.6969,-122.347,806 sqft,1200 sqft
2600891,9/25/2014,260000.0,4BHK,2050 sqft,12500 sqft,1.0,0,average,average,1300,750,1965,1869,98198,47.42,-122.319,1790 sqft,7900 sqft
2667934,4/9/2014,266750.0,3BHK,1650 sqft,10000 sqft,2.0,0,average,average,1650,0,1988,1869,98198,47.3862,-122.315,1420 sqft,10000 sqft
18000953,12/9/2014,1800000.0,5BHK,401.328 sqm,3631.8325999999997 sqm,2.0,1,average,average,4320,0,1938,1869,98155,47.7519,-122.276,178.368 sqm,719.975 sqm
7790642,8/21/2014,779000.0,2BHK,2130 sqft,5920 sqft,1.0,0,average,average,1830,300,1950,1869,98115,47.6792,-122.275,2130 sqft,7192 sqft
5000939,19/6/2014,500000.0,3BHK,2840 sqft,48716 sqft,1.0,0,average,good,1870,970,1994,1869,98014,47.6832,-121.915,2710 sqft,43676 sqft
3650793,4/3/2015,365000.0,4BHK,3080 sqft,32997 sqft,1.5,0,good,average,3080,0,1950,1982,98168,47.498000000000005,-122.321,1980 sqft,5711 sqft
7240626,9/6/2014,724000.0,2BHK,1560 sqft,5000 sqft,1.5,0,good,average,1560,0,1942,1869,98117,47.7006,-122.386,2620 sqft,5400 sqft
8900926,11/8/2014,890000.0,4BHK,3220 sqft,15467 sqft,2.0,0,average,good,3220,0,1994,1869,98077,47.7128,-122.083,3670 sqft,16641 sqft
4310557,7/24/2014,431000.0,4BHK,1450 sqft,3600 sqft,1.5,0,average,average,1250,200,1902,1869,98144,47.5985,-122.298,1680 sqft,3600 sqft
2420424,7/10/2014,242000.0,2BHK,960 sqft,21850 sqft,1.0,0,average,average,960,0,1947,1869,98032,47.4122,-122.267,1020 sqft,21850 sqft
4150047,16/4/2015,415000.0,4BHK,2670 sqft,8279 sqft,2.0,0,average,average,2670,0,1999,1869,98148,47.4292,-122.328,2290 sqft,7504 sqft
7271822,8/14/2014,727160.0,7BHK,2310 sqft,5000 sqft,2.0,0,average,average,2310,0,1984,1869,98117,47.6781,-122.376,1360 sqft,1552 sqft
11100326,12/11/2014,1110000.0,4BHK,3520 sqft,19354 sqft,1.0,0,good,good,2010,1510,1978,1869,98006,47.5572,-122.147,2630 sqft,19354 sqft
2650724,1/14/2015,265000.0,2BHK,101.261 sqm,303.9688 sqm,1.0,0,very good,average,1090,0,1970,1869,98198,47.3794,-122.32,107.764 sqm,508.6275 sqm
11900020,6/23/2014,1190000.0,4BHK,3160 sqft,13194 sqft,2.0,0,very good,good,3160,0,1965,1869,98040,47.5472,-122.233,3490 sqft,13194 sqft
2950327,5/7/2015,295000.0,3BHK,141.208 sqm,609.3311 sqm,1.0,0,good,average,1170,350,1992,1869,98038,47.35,-122.037,141.208 sqm,566.2255 sqm
6150965,1/23/2015,615000.0,3BHK,2110 sqft,56192 sqft,1.0,0,average,average,1480,630,1978,1869,98072,47.7701,-122.138,2570 sqft,46609 sqft
11000609,9/5/2014,1100000.0,4BHK,316.789 sqm,719.975 sqm,1.0,0,very good,average,1710,1700,1958,1869,98116,47.5718,-122.406,286.132 sqm,791.9725 sqm
5750880,9/26/2014,575000.0,4BHK,244.327 sqm,580.3462999999999 sqm,2.0,0,average,average,2630,0,1992,1869,98029,47.5662,-122.0,197.87699999999998 sqm,433.6572 sqm
3880169,4/7/2015,388000.0,3BHK,125.41499999999999 sqm,215.99249999999998 sqm,3.0,0,average,average,1350,0,1999,1869,98103,47.6965,-122.35,141.208 sqm,153.4708 sqm
5275753,5/27/2014,527500.0,3BHK,2310 sqft,78844 sqft,1.0,0,average,average,1760,550,1977,1869,98027,47.5406,-122.066,2830 sqft,6230 sqft
5030652,5/29/2014,503000.0,3BHK,2590 sqft,108900 sqft,2.0,0,average,average,1980,610,1988,1869,98038,47.4088,-122.055,3170 sqft,108900 sqft
3250608,7/8/2014,325000.0,2BHK,74.32 sqm,674.454 sqm,1.0,0,average,average,800,0,1953,1869,98126,47.5359,-122.367,93.829 sqm,691.1759999999999 sqm
4020136,8/25/2014,402000.0,3BHK,1580 sqft,6127 sqft,1.5,0,very good,average,1580,0,1947,1869,98125,47.7192,-122.32,1500 sqft,6128 sqft
3700639,24/9/2014,370000.0,3BHK,1560 sqft,6774 sqft,1.0,0,good,average,1060,500,1927,1869,98133,47.7024,-122.35,1320 sqft,3844 sqft
3299656,26/6/2014,329950.0,3BHK,1750 sqft,7800 sqft,1.0,0,good,average,1150,600,1956,1869,98166,47.4596,-122.343,1750 sqft,7560 sqft
1350975,5/12/2015,135000.0,2BHK,55.739999999999995 sqm,568.548 sqm,1.0,0,average,poor,600,0,1943,1989,98168,47.5,-122.317,101.261 sqm,568.548 sqm
4825125,6/20/2014,482500.0,4BHK,1630 sqft,7626 sqft,1.0,0,very good,average,1110,520,1990,1869,98125,47.7168,-122.308,1630 sqft,8082 sqft
2590311,9/23/2014,259000.0,4BHK,1260 sqft,7248 sqft,1.5,0,very good,average,1260,0,1955,1869,98188,47.433,-122.292,1300 sqft,7732 sqft
2100844,10/27/2014,210000.0,3BHK,2140 sqft,9775 sqft,1.0,0,good,average,1470,670,1978,1869,98023,47.306,-122.379,2050 sqft,8625 sqft
3750679,7/1/2014,375000.0,3BHK,2530 sqft,35150 sqft,1.0,0,good,average,1800,730,1977,1869,98042,47.3913,-122.121,2460 sqft,36386 sqft
2950522,10/22/2014,295000.0,3BHK,1330 sqft,7200 sqft,1.0,0,average,average,900,430,1974,1869,98146,47.5102,-122.364,1380 sqft,9570 sqft
9100180,5/12/2014,910000.0,3BHK,2700 sqft,6120 sqft,1.0,0,good,average,1350,1350,1962,1869,98115,47.6731,-122.327,1700 sqft,4590 sqft
4700967,10/10/2014,470000.0,4BHK,1740 sqft,37238 sqft,1.5,0,good,average,1740,0,1932,1869,98024,47.5651,-121.902,1810 sqft,18352 sqft
5650860,20/2/2015,565000.0,4BHK,2070 sqft,7980 sqft,1.5,0,good,average,2070,0,1940,1869,98146,47.5092,-122.386,1600 sqft,7980 sqft
3399749,11/7/2014,339950.0,4BHK,2670 sqft,9040 sqft,1.0,0,average,average,2170,500,1955,1869,98148,47.4666,-122.326,1880 sqft,2648 sqft
1250594,24/9/2014,125000.0,2BHK,810 sqft,8382 sqft,1.0,0,good,poor,810,0,1942,1869,98146,47.5033,-122.358,1040 sqft,8382 sqft
23000289,7/1/2014,2300000.0,4BHK,3970 sqft,9778 sqft,2.0,0,good,good,3390,580,1928,1869,98119,47.6312,-122.366,3970 sqft,8460 sqft
1750983,4/14/2015,175000.0,3BHK,135.634 sqm,1103.652 sqm,1.0,0,poor,average,1460,0,1961,1869,98030,47.3762,-122.219,121.699 sqm,865.3634999999999 sqm
2300120,11/3/2015,230000.0,3BHK,1120 sqft,32250 sqft,1.0,0,good,average,1120,0,1934,1869,98070,47.447,-122.482,1010 sqft,335289 sqft
10900164,4/6/2015,1090000.0,5BHK,5600 sqft,107157 sqft,2.0,0,average,good,3440,2160,1988,1869,98072,47.7341,-122.102,3470 sqft,75794 sqft
5100581,6/6/2014,510000.0,4BHK,1320 sqft,14250 sqft,1.0,0,good,average,1320,0,1954,1869,98033,47.7016,-122.199,1720 sqft,14250 sqft
7300122,10/31/2014,730000.0,4BHK,1870 sqft,4992 sqft,1.5,0,good,average,1670,200,1940,1869,98199,47.6437,-122.396,2160 sqft,5239 sqft
2370853,4/10/2015,237000.0,3BHK,960 sqft,7400 sqft,1.0,0,average,average,960,0,1962,1869,98198,47.3798,-122.306,1640 sqft,8060 sqft
5600800,9/26/2014,560000.0,3BHK,319.57599999999996 sqm,9631.1288 sqm,2.0,0,average,good,3440,0,1990,1869,98038,47.3895,-121.986,251.759 sqm,10480.978 sqm
18300757,8/15/2014,1830000.0,3BHK,560.187 sqm,3652.5492999999997 sqm,2.0,0,average,good,4440,1590,1991,1869,98004,47.6055,-122.21,375.316 sqm,1145.7357 sqm
1800420,6/18/2014,180000.0,3BHK,1990 sqft,6350 sqft,2.0,0,average,average,1990,0,1967,1869,98198,47.3822,-122.316,1220 sqft,6250 sqft
7150928,6/5/2015,715000.0,4BHK,158.85899999999998 sqm,562.045 sqm,1.5,0,average,average,1410,300,1913,1869,98118,47.5569,-122.288,144.924 sqm,459.85499999999996 sqm
6200152,4/27/2015,620000.0,4BHK,175.581 sqm,399.46999999999997 sqm,1.5,0,average,average,1350,540,1918,1869,98103,47.6649,-122.337,170.007 sqm,353.02 sqm
3300442,12/31/2014,330000.0,3BHK,1990 sqft,9995 sqft,2.0,0,average,average,1990,0,1996,1869,98198,47.383,-122.305,1680 sqft,7511 sqft
5250886,4/1/2015,525000.0,4BHK,1600 sqft,7400 sqft,1.0,0,average,average,1210,390,1973,1869,98125,47.7111,-122.309,1640 sqft,7500 sqft
6110062,6/7/2014,611000.0,6BHK,3820 sqft,53173 sqft,1.0,0,good,good,2040,1780,1974,1869,98027,47.5209,-122.052,2510 sqft,15314 sqft
2940995,6/12/2014,294000.0,4BHK,205.309 sqm,786.3985 sqm,1.0,0,average,average,1490,720,1990,1869,98092,47.2647,-122.221,205.309 sqm,735.4893 sqm
4630865,4/21/2015,463000.0,3BHK,2020 sqft,11095 sqft,1.0,0,good,average,1480,540,1975,1869,98034,47.7351,-122.183,2030 sqft,10710 sqft
3699802,28/10/2014,369950.0,4BHK,2050 sqft,4502 sqft,2.0,0,average,average,2050,0,2005,1869,98059,47.5002,-122.15,2480 sqft,4504 sqft
5650753,6/16/2014,565000.0,4BHK,3130 sqft,139392 sqft,2.0,0,good,good,3130,0,1981,1869,98030,47.3535,-122.19,2720 sqft,104544 sqft
5895575,3/11/2015,589500.0,4BHK,3520 sqft,4933 sqft,1.5,0,good,average,2270,1250,1929,1869,98108,47.5655,-122.315,1710 sqft,5400 sqft
4580078,10/22/2014,458000.0,3BHK,2150 sqft,9900 sqft,1.0,0,average,average,1450,700,1977,1869,98052,47.6647,-122.149,2170 sqft,9500 sqft
4360226,12/2/2014,436000.0,4BHK,2495 sqft,5751 sqft,2.0,0,average,average,2495,0,2002,1869,98019,47.7243,-121.957,2490 sqft,6300 sqft
3100546,10/2/2014,310000.0,3BHK,119.841 sqm,571.3349999999999 sqm,1.0,0,very good,average,1290,0,1950,1869,98118,47.5181,-122.257,182.084 sqm,571.3349999999999 sqm
4350130,4/13/2015,435000.0,2BHK,960 sqft,6250 sqft,1.0,0,good,average,740,220,1940,1869,98126,47.5378,-122.375,1090 sqft,6000 sqft
2500633,3/13/2015,250000.0,3BHK,176.51 sqm,928.0709999999999 sqm,1.0,0,average,average,1300,600,1961,1869,98003,47.3478,-122.298,176.51 sqm,928.0709999999999 sqm
4300390,3/17/2015,430000.0,3BHK,1450 sqft,7316 sqft,1.0,0,average,average,1450,0,1961,1869,98133,47.7725,-122.349,1440 sqft,7316 sqft
7900519,8/12/2014,790000.0,4BHK,2720 sqft,3000 sqft,2.0,0,average,good,2250,470,2014,1869,98136,47.5371,-122.388,1600 sqft,4600 sqft
2500953,4/7/2015,250000.0,4BHK,1920 sqft,7102 sqft,1.0,0,average,average,1130,790,1992,1869,98106,47.539,-122.356,1830 sqft,6440 sqft
11200461,6/13/2014,1120000.0,5BHK,2540 sqft,6660 sqft,2.0,0,good,average,2340,200,1954,1869,98136,47.5144,-122.393,2460 sqft,9000 sqft
3300813,3/26/2015,330000.0,4BHK,205.309 sqm,550.8041 sqm,2.0,0,average,average,2210,0,2004,1869,98042,47.35,-122.139,204.38 sqm,548.2029 sqm
3830027,11/2/2015,383000.0,5BHK,2280 sqft,5750 sqft,1.0,0,good,average,1140,1140,1951,1869,98116,47.5672,-122.39,1780 sqft,5750 sqft
5580962,3/9/2015,558000.0,4BHK,3160 sqft,8876 sqft,2.0,0,average,good,2460,700,1997,1869,98056,47.5153,-122.178,2900 sqft,10000 sqft
2750783,9/5/2014,275000.0,3BHK,128.202 sqm,325.15 sqm,2.0,0,average,average,1380,0,1971,1869,98118,47.5558,-122.27,150.498 sqm,362.31 sqm
6875108,28/7/2014,687500.0,5BHK,3320 sqft,10500 sqft,1.0,0,good,average,2020,1300,1963,1869,98033,47.692,-122.166,1840 sqft,10425 sqft
2750522,7/28/2014,275000.0,3BHK,1870 sqft,6821 sqft,2.0,0,average,average,1870,0,1989,1869,98023,47.3065,-122.358,1970 sqft,6821 sqft
7000186,12/11/2014,700000.0,3BHK,281.48699999999997 sqm,1072.995 sqm,2.0,0,average,average,3030,0,1971,2011,98146,47.5051,-122.381,217.386 sqm,981.024 sqm
3425612,24/6/2014,342500.0,2BHK,1210 sqft,7507 sqft,1.0,0,average,average,1210,0,1982,1869,98034,47.7078,-122.234,1840 sqft,7500 sqft
4835535,5/6/2014,483500.0,4BHK,2740 sqft,45732 sqft,2.0,0,average,average,2740,0,1995,1869,98077,47.74,-122.048,2080 sqft,43560 sqft
1900942,1/8/2014,190000.0,3BHK,125.41499999999999 sqm,684.673 sqm,1.0,0,good,average,1350,0,1912,1869,98118,47.5336,-122.278,133.77599999999998 sqm,557.4 sqm
5400793,5/21/2014,540000.0,3BHK,1470 sqft,1691 sqft,2.0,0,average,average,1000,470,2007,1869,98115,47.6743,-122.316,1660 sqft,4000 sqft
2750321,13/4/2015,275000.0,4BHK,156.072 sqm,1802.7245 sqm,1.0,0,good,average,1560,120,1959,1869,98055,47.4552,-122.202,185.79999999999998 sqm,1198.4099999999999 sqm
2270565,3/25/2015,227000.0,2BHK,1040 sqft,9100 sqft,1.0,0,good,average,1040,0,1937,1869,98133,47.7407,-122.347,1950 sqft,13228 sqft
3120457,1/28/2015,312000.0,4BHK,1730 sqft,8706 sqft,1.0,0,good,average,1010,720,1962,1869,98058,47.4586,-122.175,1369 sqft,8418 sqft
2600152,10/3/2014,260000.0,2BHK,130.989 sqm,524.885 sqm,1.5,0,average,average,1410,0,1918,1869,98118,47.5159,-122.258,132.847 sqm,524.885 sqm
7970938,10/7/2014,797000.0,3BHK,127.273 sqm,177.5319 sqm,2.0,0,average,good,1370,0,1907,2011,98109,47.6375,-122.354,151.427 sqm,194.161 sqm
6400754,10/17/2014,640000.0,6BHK,2840 sqft,228690 sqft,1.5,0,average,average,2720,120,1948,1869,98019,47.7158,-121.966,2330 sqft,228690 sqft
6050749,2/13/2015,605000.0,4BHK,3280 sqft,35160 sqft,1.0,0,average,average,2080,1200,1976,1869,98053,47.6728,-122.061,2510 sqft,31331 sqft
3300292,3/2/2015,329950.0,3BHK,2070 sqft,7995 sqft,1.0,0,average,average,1350,720,1987,1869,98031,47.403,-122.175,1620 sqft,6799 sqft
1800765,12/12/2014,180000.0,2BHK,960 sqft,87991 sqft,1.5,0,average,poor,960,0,1946,1869,98014,47.63,-121.9,1940 sqft,392040 sqft
2200940,8/13/2014,220000.0,3BHK,1470 sqft,7518 sqft,1.0,0,average,average,1160,310,1985,1869,98003,47.2725,-122.3,1720 sqft,8300 sqft
7230893,7/2/2014,723000.0,4BHK,2430 sqft,4748 sqft,1.5,0,average,average,1630,800,1928,1869,98116,47.5904,-122.389,2430 sqft,4748 sqft
3750932,1/16/2015,375000.0,3BHK,1430 sqft,8412 sqft,1.0,0,good,average,1070,360,1928,1869,98125,47.7218,-122.299,1490 sqft,8410 sqft
3880982,1/26/2015,388000.0,3BHK,1760 sqft,9277 sqft,1.0,0,good,average,1760,0,1962,1869,98146,47.4977,-122.358,1760 sqft,7650 sqft
2500240,10/31/2014,249950.0,5BHK,1730 sqft,7375 sqft,1.0,0,good,average,1730,0,1944,1869,98178,47.4953,-122.238,1550 sqft,7125 sqft
3900250,11/6/2014,390000.0,5BHK,212.74099999999999 sqm,733.91 sqm,1.0,0,good,average,1190,1100,1965,1869,98133,47.7577,-122.358,173.72299999999998 sqm,766.425 sqm
7050224,9/17/2014,705000.0,4BHK,1690 sqft,11739 sqft,1.0,0,good,average,1690,0,1959,1869,98040,47.552,-122.219,2300 sqft,11600 sqft
2920828,10/10/2014,292000.0,4BHK,2130 sqft,11097 sqft,1.0,0,average,average,1370,760,1952,1869,98166,47.4629,-122.356,1850 sqft,11097 sqft
5060976,8/5/2014,506000.0,3BHK,2100 sqft,213008 sqft,1.0,0,average,average,2100,0,1990,1869,98092,47.2984,-122.144,1330 sqft,214315 sqft
9075702,6/4/2014,907500.0,4BHK,2770 sqft,8642 sqft,2.0,0,good,good,2770,0,1987,1869,98007,47.6599,-122.146,2670 sqft,9000 sqft
22700197,7/2/2014,2270000.0,4BHK,4040 sqft,18916 sqft,1.0,0,good,good,4040,0,1954,1869,98039,47.6155,-122.238,3000 sqft,18831 sqft
3195797,10/14/2014,319500.0,4BHK,2500 sqft,5100 sqft,1.5,0,good,average,1420,1080,1907,1869,98108,47.523,-122.332,1430 sqft,5100 sqft
2650509,2/23/2015,265000.0,5BHK,1580 sqft,5292 sqft,1.0,0,average,average,980,600,1913,1869,98118,47.5677,-122.29,1600 sqft,2976 sqft
2370099,6/5/2014,237000.0,3BHK,1130 sqft,10650 sqft,1.0,0,average,average,1130,0,1954,1869,98188,47.4363,-122.286,1320 sqft,10650 sqft
2350816,10/9/2014,235000.0,5BHK,1500 sqft,9282 sqft,1.5,0,very good,average,1500,0,1966,1869,98168,47.4702,-122.281,1520 sqft,9639 sqft
7400979,3/30/2015,740000.0,4BHK,2230 sqft,6000 sqft,1.5,0,average,average,1810,420,1928,1869,98199,47.6464,-122.391,2840 sqft,6000 sqft
3590176,7/9/2014,359000.0,3BHK,1550 sqft,4980 sqft,1.0,0,average,average,1080,470,1978,1869,98133,47.7035,-122.34,940 sqft,4980 sqft
3350289,2/13/2015,334950.0,4BHK,2230 sqft,5500 sqft,2.0,0,average,average,2230,0,1999,1869,98038,47.3533,-122.023,1910 sqft,5500 sqft
2530660,5/14/2014,253000.0,4BHK,207.167 sqm,421.8589 sqm,2.0,0,average,average,2230,0,2006,1869,98042,47.3848,-122.1,260.12 sqm,451.49399999999997 sqm
5610819,6/12/2014,561000.0,3BHK,1710 sqft,4140 sqft,2.0,0,average,average,1710,0,2004,1869,98029,47.5498,-121.997,1730 sqft,3680 sqft
4550811,3/25/2015,455000.0,2BHK,117.054 sqm,473.78999999999996 sqm,1.0,0,average,average,1260,0,1941,1869,98115,47.6914,-122.288,152.356 sqm,473.78999999999996 sqm
6750347,4/6/2015,675000.0,4BHK,2420 sqft,18470 sqft,1.0,0,average,average,920,1500,1968,1869,98005,47.6001,-122.176,2690 sqft,13800 sqft
2670589,6/26/2014,267000.0,3BHK,1090 sqft,8160 sqft,1.0,0,average,average,1090,0,1967,2014,98058,47.4551,-122.175,1260 sqft,7560 sqft
6000255,23/11/2014,599995.0,3BHK,1620 sqft,3000 sqft,1.5,0,very good,average,1620,0,1928,1869,98103,47.6888,-122.347,1420 sqft,3060 sqft
3425926,9/17/2014,342500.0,3BHK,940 sqft,10500 sqft,1.0,0,good,average,940,0,1966,1869,98034,47.7268,-122.229,1660 sqft,10500 sqft
2520820,11/18/2014,252000.0,4BHK,1940 sqft,13370 sqft,1.0,0,good,average,1940,0,1974,1869,98023,47.3215,-122.369,2405 sqft,11769 sqft
9100905,5/6/2014,910000.0,3BHK,3020 sqft,4082 sqft,2.0,0,average,good,2080,940,1954,2004,98199,47.651,-122.409,2060 sqft,5102 sqft
4199602,5/1/2015,419950.0,4BHK,1870 sqft,16549 sqft,1.0,0,average,average,1870,0,1969,1869,98072,47.7482,-122.083,1870 sqft,10804 sqft
1600456,26/2/2015,160000.0,3BHK,880 sqft,8976 sqft,1.0,0,good,average,880,0,1966,1869,98023,47.3056,-122.368,990 sqft,8760 sqft
4000518,17/6/2014,400000.0,3BHK,2140 sqft,11266 sqft,2.0,0,average,average,2140,0,1986,1869,98019,47.7267,-121.966,2000 sqft,14174 sqft
2100078,5/5/2014,210000.0,5BHK,2050 sqft,10200 sqft,1.0,0,average,average,1430,620,1956,1869,98198,47.4136,-122.333,1940 sqft,8625 sqft
3559199,5/4/2015,355900.0,3BHK,2090 sqft,3821 sqft,2.0,0,average,average,2090,0,2008,1869,98038,47.3655,-122.017,2040 sqft,4200 sqft
5180585,4/7/2015,518000.0,4BHK,2560 sqft,15000 sqft,1.0,0,average,average,1880,680,1974,1869,98075,47.5952,-122.053,2210 sqft,15150 sqft
3750188,10/16/2014,375000.0,3BHK,1200 sqft,5404 sqft,1.0,0,average,average,1200,0,1937,1869,98117,47.6969,-122.368,1200 sqft,5987 sqft
5850988,8/29/2014,585000.0,3BHK,2170 sqft,153767 sqft,1.0,0,average,average,2170,0,1976,1869,98042,47.3694,-122.065,2840 sqft,49500 sqft
5000485,1/22/2015,500000.0,4BHK,1980 sqft,4500 sqft,2.0,0,good,average,1980,0,1910,1869,98107,47.6728,-122.379,1550 sqft,2541 sqft
17200505,12/23/2014,1720000.0,4BHK,3070 sqft,7207 sqft,2.0,0,good,good,2670,400,1927,1869,98112,47.6325,-122.29,3190 sqft,7523 sqft
16800628,1/10/2014,1680000.0,5BHK,5170 sqft,7197 sqft,3.0,1,average,good,3520,1650,1998,1869,98155,47.7561,-122.271,3020 sqft,12880 sqft
5700643,2/12/2015,570000.0,2BHK,1140 sqft,690 sqft,2.0,0,average,average,760,380,2014,1869,98112,47.6205,-122.3,1480 sqft,1171 sqft
6800853,8/14/2014,680000.0,8BHK,2530 sqft,4800 sqft,2.0,0,good,average,1390,1140,1901,1869,98112,47.6241,-122.305,1540 sqft,4800 sqft
3450319,12/9/2014,345000.0,3BHK,1690 sqft,14615 sqft,2.0,0,good,average,1690,0,1979,1869,98045,47.4492,-121.78,1390 sqft,11360 sqft
